datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
14/07/2012 15:00,3,0,0,1,29.6,34,55,11,560
14/07/2012 16:00,3,0,0,2,25.84,30,79,24,566
14/07/2012 17:00,3,0,0,3,24.9,28,79,11,458
14/07/2012 18:00,3,0,0,1,25.84,30,79,9,351
14/07/2012 19:00,3,0,0,1,25.84,31,84,6,431
14/07/2012 20:00,3,0,0,1,25.84,31,84,6,356
14/07/2012 21:00,3,0,0,1,24.9,28,84,15,269
14/07/2012 22:00,3,0,0,1,24.9,28,79,13,225
14/07/2012 23:00,3,0,0,2,23.96,26,83,6,211
15/07/2012 00:00,3,0,0,1,23.96,26,89,11,187
15/07/2012 01:00,3,0,0,2,23.96,26,89,9,168
15/07/2012 02:00,3,0,0,2,23.96,26,89,11,115
15/07/2012 03:00,3,0,0,2,23.96,26,89,11,57
15/07/2012 04:00,3,0,0,2,23.96,26,89,7,19
15/07/2012 05:00,3,0,0,1,23.96,26,89,9,9
15/07/2012 06:00,3,0,0,1,23.96,26,83,9,15
15/07/2012 07:00,3,0,0,1,24.9,28,79,6,47
15/07/2012 08:00,3,0,0,2,24.9,28,84,9,133
15/07/2012 09:00,3,0,0,2,25.84,30,79,0,221
15/07/2012 10:00,3,0,0,1,27.72,32,66,9,382
15/07/2012 11:00,3,0,0,1,30.54,35,52,11,451
15/07/2012 12:00,3,0,0,1,31.48,35,47,7,489
15/07/2012 13:00,3,0,0,1,32.42,36,41,7,480
15/07/2012 14:00,3,0,0,1,34.3,38,37,17,476
15/07/2012 15:00,3,0,0,1,32.42,37,47,9,489
15/07/2012 16:00,3,0,0,1,32.42,36,41,15,495
15/07/2012 17:00,3,0,0,1,29.6,35,59,33,436
15/07/2012 18:00,3,0,0,3,25.84,30,79,24,312
15/07/2012 19:00,3,0,0,1,25.84,31,84,15,312
15/07/2012 20:00,3,0,0,1,25.84,30,79,17,294
15/07/2012 21:00,3,0,0,1,25.84,30,79,6,223
15/07/2012 22:00,3,0,0,1,25.84,30,74,7,130
15/07/2012 23:00,3,0,0,1,25.84,30,79,9,91
16/07/2012 00:00,3,0,1,3,25.84,30,79,7,43
16/07/2012 01:00,3,0,1,2,24.9,28,74,13,11
16/07/2012 02:00,3,0,1,1,24.9,28,74,7,15
16/07/2012 03:00,3,0,1,1,23.96,26,79,6,6
16/07/2012 04:00,3,0,1,1,23.96,26,79,7,12
16/07/2012 05:00,3,0,1,1,23.02,24,78,7,50
16/07/2012 06:00,3,0,1,1,23.96,26,79,9,140
16/07/2012 07:00,3,0,1,1,25.84,29,70,6,483
16/07/2012 08:00,3,0,1,1,26.78,30,66,7,667
16/07/2012 09:00,3,0,1,1,27.72,31,62,11,348
16/07/2012 10:00,3,0,1,1,29.6,35,59,0,186
16/07/2012 11:00,3,0,1,1,31.48,37,53,15,182
16/07/2012 12:00,3,0,1,1,31.48,36,49,9,237
16/07/2012 13:00,3,0,1,1,31.48,36,49,19,239
16/07/2012 14:00,3,0,1,1,33.36,38,42,7,212
16/07/2012 15:00,3,0,1,1,32.42,37,47,17,237
16/07/2012 16:00,3,0,1,3,27.72,32,66,39,386
16/07/2012 17:00,3,0,1,3,27.72,32,66,39,755
16/07/2012 18:00,3,0,1,1,31.48,37,53,0,794
16/07/2012 19:00,3,0,1,1,29.6,36,63,9,595
16/07/2012 20:00,3,0,1,1,29.6,35,59,9,454
16/07/2012 21:00,3,0,1,1,27.72,32,66,9,328
16/07/2012 22:00,3,0,1,1,27.72,31,62,6,284
16/07/2012 23:00,3,0,1,1,26.78,31,74,6,166
17/07/2012 00:00,3,0,1,1,25.84,31,84,7,53
17/07/2012 01:00,3,0,1,1,26.78,30,70,0,25
17/07/2012 02:00,3,0,1,1,25.84,29,70,6,7
17/07/2012 03:00,3,0,1,1,25.84,29,66,0,3
17/07/2012 04:00,3,0,1,1,25.84,29,62,0,7
17/07/2012 05:00,3,0,1,1,23.96,26,74,6,38
17/07/2012 06:00,3,0,1,1,25.84,29,66,7,213
17/07/2012 07:00,3,0,1,2,26.78,30,70,0,526
17/07/2012 08:00,3,0,1,2,29.6,34,55,0,661
17/07/2012 09:00,3,0,1,2,30.54,35,49,15,320
17/07/2012 10:00,3,0,1,2,31.48,36,49,13,159
17/07/2012 11:00,3,0,1,2,32.42,37,47,0,206
17/07/2012 12:00,3,0,1,2,34.3,38,35,0,254
17/07/2012 13:00,3,0,1,1,35.24,38,31,13,221
17/07/2012 14:00,3,0,1,1,36.18,39,29,17,214
17/07/2012 15:00,3,0,1,1,35.24,38,31,11,244
17/07/2012 16:00,3,0,1,1,35.24,38,29,11,381
17/07/2012 17:00,3,0,1,1,35.24,38,29,0,770
17/07/2012 18:00,3,0,1,1,34.3,37,33,13,772
17/07/2012 19:00,3,0,1,1,33.36,36,35,17,547
17/07/2012 20:00,3,0,1,1,32.42,34,34,11,427
17/07/2012 21:00,3,0,1,1,30.54,35,52,9,333
17/07/2012 22:00,3,0,1,1,29.6,34,55,15,244
17/07/2012 23:00,3,0,1,1,28.66,33,59,13,161
18/07/2012 00:00,3,0,1,1,27.72,32,66,11,53
18/07/2012 01:00,3,0,1,1,27.72,32,66,7,16
18/07/2012 02:00,3,0,1,1,26.78,30,66,9,8
18/07/2012 03:00,3,0,1,1,26.78,30,66,9,4
18/07/2012 04:00,3,0,1,1,25.84,29,70,9,6
18/07/2012 05:00,3,0,1,1,25.84,29,70,11,46
18/07/2012 06:00,3,0,1,1,25.84,29,70,11,162
18/07/2012 07:00,3,0,1,1,26.78,30,66,11,495
18/07/2012 08:00,3,0,1,1,28.66,33,62,7,679
18/07/2012 09:00,3,0,1,1,30.54,36,56,0,297
18/07/2012 10:00,3,0,1,1,34.3,40,42,13,138
18/07/2012 11:00,3,0,1,1,34.3,40,42,0,183
18/07/2012 12:00,3,0,1,1,35.24,41,37,9,202
18/07/2012 13:00,3,0,1,1,36.18,40,33,0,203
18/07/2012 14:00,3,0,1,1,36.18,42,38,22,170
18/07/2012 15:00,3,0,1,3,35.24,40,35,24,194
18/07/2012 16:00,3,0,1,1,26.78,30,66,17,224
18/07/2012 17:00,3,0,1,1,26.78,30,70,17,370
18/07/2012 18:00,3,0,1,2,27.72,31,62,9,643
18/07/2012 19:00,3,0,1,2,27.72,31,62,7,516
18/07/2012 20:00,3,0,1,1,26.78,29,62,6,366
18/07/2012 21:00,3,0,1,1,27.72,31,62,0,319
18/07/2012 22:00,3,0,1,1,27.72,31,58,6,288
18/07/2012 23:00,3,0,1,1,27.72,31,58,6,131
19/07/2012 00:00,3,0,1,1,26.78,30,66,6,66
19/07/2012 01:00,3,0,1,1,26.78,30,66,6,25
19/07/2012 02:00,3,0,1,1,25.84,29,70,13,7
19/07/2012 03:00,3,0,1,1,25.84,29,70,7,5
19/07/2012 04:00,3,0,1,1,25.84,29,70,7,8
19/07/2012 05:00,3,0,1,2,25.84,29,70,7,40
19/07/2012 06:00,3,0,1,1,25.84,29,66,9,152
19/07/2012 07:00,3,0,1,1,26.78,29,58,19,473
19/07/2012 08:00,3,0,1,1,27.72,31,58,17,657
19/07/2012 09:00,3,0,1,2,27.72,31,58,19,318
19/07/2012 10:00,3,0,1,1,27.72,31,58,13,198
19/07/2012 11:00,3,0,1,1,29.6,34,55,7,216
19/07/2012 12:00,3,0,1,1,31.48,36,49,19,274
19/07/2012 13:00,3,0,1,1,31.48,35,47,9,254
19/07/2012 14:00,3,0,1,1,32.42,36,44,6,197
19/07/2012 15:00,3,0,1,1,31.48,35,47,6,292
19/07/2012 16:00,3,0,1,1,31.48,35,47,6,358
19/07/2012 17:00,3,0,1,1,32.42,36,41,0,771
19/07/2012 18:00,3,0,1,1,32.42,36,41,13,777
19/07/2012 19:00,3,0,1,1,31.48,34,44,17,533
19/07/2012 20:00,3,0,1,1,30.54,35,49,11,505
19/07/2012 21:00,3,0,1,3,23.02,23,89,17,332
19/07/2012 22:00,3,0,1,3,23.02,23,89,17,68
19/07/2012 23:00,3,0,1,3,23.02,23,89,15,65
20/07/2012 00:00,3,0,1,3,23.02,23,89,6,34
20/07/2012 01:00,3,0,1,1,23.02,23,89,9,11
20/07/2012 02:00,3,0,1,2,23.02,23,89,6,19
20/07/2012 03:00,3,0,1,2,23.02,23,89,7,36
20/07/2012 04:00,3,0,1,2,23.02,23,89,11,9
20/07/2012 05:00,3,0,1,2,23.02,23,89,9,42
20/07/2012 06:00,3,0,1,2,23.02,23,89,11,126
20/07/2012 07:00,3,0,1,2,23.02,23,89,13,360
20/07/2012 08:00,3,0,1,2,23.96,26,83,11,691
20/07/2012 09:00,3,0,1,2,24.9,28,79,9,373
20/07/2012 10:00,3,0,1,2,24.9,28,79,11,233
20/07/2012 11:00,3,0,1,3,25.84,30,74,13,212
20/07/2012 12:00,3,0,1,3,23.96,26,83,11,274
20/07/2012 13:00,3,0,1,3,23.96,26,83,7,156
20/07/2012 14:00,3,0,1,3,24.9,28,84,11,229
20/07/2012 15:00,3,0,1,2,24.9,28,84,20,216
20/07/2012 16:00,3,0,1,2,23.96,26,83,22,436
20/07/2012 17:00,3,0,1,2,23.02,23,89,28,715
20/07/2012 18:00,3,0,1,2,23.02,24,78,22,622
20/07/2012 19:00,3,0,1,2,22.08,22,83,19,402
20/07/2012 20:00,3,0,1,3,22.08,22,83,26,251
20/07/2012 21:00,3,0,1,3,21.14,22,83,22,122
20/07/2012 22:00,3,0,1,2,21.14,22,83,13,135
20/07/2012 23:00,3,0,1,2,21.14,22,83,19,166
21/07/2012 00:00,3,0,0,3,21.14,22,83,19,103
21/07/2012 01:00,3,0,0,2,21.14,22,83,17,72
21/07/2012 02:00,3,0,0,3,20.2,20,88,19,60
21/07/2012 03:00,3,0,0,3,20.2,20,88,17,25
21/07/2012 04:00,3,0,0,3,19.26,20,88,19,16
21/07/2012 05:00,3,0,0,3,19.26,20,88,17,17
21/07/2012 06:00,3,0,0,3,19.26,20,88,17,15
21/07/2012 07:00,3,0,0,2,19.26,20,88,17,37
21/07/2012 08:00,3,0,0,2,19.26,20,83,17,112
21/07/2012 09:00,3,0,0,2,19.26,20,83,13,207
21/07/2012 10:00,3,0,0,3,19.26,20,88,17,268
21/07/2012 11:00,3,0,0,2,20.2,21,83,17,305
21/07/2012 12:00,3,0,0,3,20.2,21,83,15,457
21/07/2012 13:00,3,0,0,3,20.2,21,83,11,354
21/07/2012 14:00,3,0,0,2,20.2,20,88,17,343
21/07/2012 15:00,3,0,0,3,20.2,20,88,17,380
21/07/2012 16:00,3,0,0,3,20.2,20,88,13,326
21/07/2012 17:00,3,0,0,3,20.2,20,88,11,241
21/07/2012 18:00,3,0,0,2,20.2,20,88,13,177
21/07/2012 19:00,3,0,0,2,20.2,20,88,11,238
21/07/2012 20:00,3,0,0,3,20.2,20,88,11,214
21/07/2012 21:00,3,0,0,2,20.2,20,88,11,163
21/07/2012 22:00,3,0,0,2,20.2,20,88,7,180
21/07/2012 23:00,3,0,0,2,20.2,20,88,0,149
22/07/2012 00:00,3,0,0,2,20.2,20,88,7,113
22/07/2012 01:00,3,0,0,2,20.2,20,88,11,130
22/07/2012 02:00,3,0,0,2,20.2,20,88,7,122
22/07/2012 03:00,3,0,0,2,20.2,20,88,7,43
22/07/2012 04:00,3,0,0,1,20.2,20,88,0,16
22/07/2012 05:00,3,0,0,1,20.2,20,88,0,6
22/07/2012 06:00,3,0,0,2,21.14,22,83,6,19
22/07/2012 07:00,3,0,0,2,21.14,22,83,0,38
22/07/2012 08:00,3,0,0,2,22.08,23,78,0,153
22/07/2012 09:00,3,0,0,2,23.02,25,69,0,258
22/07/2012 10:00,3,0,0,2,23.02,25,74,0,379
22/07/2012 11:00,3,0,0,2,23.02,25,74,0,505
22/07/2012 12:00,3,0,0,2,24.9,27,70,7,504
22/07/2012 13:00,3,0,0,2,24.9,27,65,6,626
22/07/2012 14:00,3,0,0,1,25.84,29,66,7,616
22/07/2012 15:00,3,0,0,1,25.84,29,66,7,624
22/07/2012 16:00,3,0,0,1,26.78,30,66,7,628
22/07/2012 17:00,3,0,0,1,26.78,30,66,15,556
22/07/2012 18:00,3,0,0,1,26.78,30,66,11,515
22/07/2012 19:00,3,0,0,1,25.84,29,70,11,522
22/07/2012 20:00,3,0,0,1,24.9,28,74,11,378
22/07/2012 21:00,3,0,0,1,24.9,28,79,7,345
22/07/2012 22:00,3,0,0,1,24.9,28,74,13,191
22/07/2012 23:00,3,0,0,1,23.96,26,79,11,123
23/07/2012 00:00,3,0,1,1,23.02,23,89,6,47
23/07/2012 01:00,3,0,1,1,23.02,23,89,13,27
23/07/2012 02:00,3,0,1,2,23.02,23,94,6,17
23/07/2012 03:00,3,0,1,2,23.02,23,94,6,2
23/07/2012 04:00,3,0,1,2,23.02,23,94,9,8
23/07/2012 05:00,3,0,1,2,23.02,23,94,9,51
23/07/2012 06:00,3,0,1,2,23.96,26,89,6,157
23/07/2012 07:00,3,0,1,1,24.9,28,84,9,421
23/07/2012 08:00,3,0,1,1,25.84,30,79,7,738
23/07/2012 09:00,3,0,1,2,26.78,31,74,9,345
23/07/2012 10:00,3,0,1,2,28.66,33,62,0,200
23/07/2012 11:00,3,0,1,2,29.6,33,52,11,198
23/07/2012 12:00,3,0,1,2,29.6,33,52,11,314
23/07/2012 13:00,3,0,1,2,29.6,33,52,7,240
23/07/2012 14:00,3,0,1,2,28.66,33,59,11,271
23/07/2012 15:00,3,0,1,1,29.6,34,55,13,281
23/07/2012 16:00,3,0,1,1,30.54,35,52,9,457
23/07/2012 17:00,3,0,1,1,30.54,35,52,9,847
23/07/2012 18:00,3,0,1,1,30.54,34,46,7,741
23/07/2012 19:00,3,0,1,1,29.6,33,52,17,582
23/07/2012 20:00,3,0,1,1,27.72,31,62,11,403
23/07/2012 21:00,3,0,1,1,27.72,31,62,13,296
23/07/2012 22:00,3,0,1,1,26.78,29,62,13,209
23/07/2012 23:00,3,0,1,1,25.84,29,66,11,114
24/07/2012 00:00,3,0,1,1,24.9,28,74,9,64
24/07/2012 01:00,3,0,1,1,23.96,26,79,11,17
24/07/2012 02:00,3,0,1,1,23.02,24,83,11,16
24/07/2012 03:00,3,0,1,1,23.02,24,83,11,6
24/07/2012 04:00,3,0,1,1,23.02,24,83,6,6
24/07/2012 05:00,3,0,1,1,23.02,24,83,7,50
24/07/2012 06:00,3,0,1,1,23.02,24,83,9,190
24/07/2012 07:00,3,0,1,1,24.9,28,74,11,516
24/07/2012 08:00,3,0,1,1,26.78,30,70,13,743
24/07/2012 09:00,3,0,1,1,31.48,37,53,0,339
24/07/2012 10:00,3,0,1,1,30.54,36,56,20,218
24/07/2012 11:00,3,0,1,2,31.48,37,53,22,201
24/07/2012 12:00,3,0,1,2,30.54,36,56,15,229
24/07/2012 13:00,3,0,1,2,31.48,37,53,20,273
24/07/2012 14:00,3,0,1,2,31.48,37,53,15,244
24/07/2012 15:00,3,0,1,1,30.54,35,49,20,285
24/07/2012 16:00,3,0,1,1,29.6,34,55,20,455
24/07/2012 17:00,3,0,1,1,29.6,33,52,22,869
24/07/2012 18:00,3,0,1,1,27.72,31,62,22,877
24/07/2012 19:00,3,0,1,1,27.72,31,62,11,632
24/07/2012 20:00,3,0,1,1,26.78,30,66,11,523
24/07/2012 21:00,3,0,1,1,26.78,30,66,15,378
24/07/2012 22:00,3,0,1,1,26.78,30,66,17,269
24/07/2012 23:00,3,0,1,1,26.78,29,58,22,192
25/07/2012 00:00,3,0,1,1,25.84,28,58,20,66
25/07/2012 01:00,3,0,1,1,24.9,27,58,13,28
25/07/2012 02:00,3,0,1,1,23.96,26,61,15,12
25/07/2012 03:00,3,0,1,1,23.02,25,65,15,12
25/07/2012 04:00,3,0,1,1,22.08,24,65,15,4
25/07/2012 05:00,3,0,1,1,22.08,24,65,11,59
25/07/2012 06:00,3,0,1,1,22.08,24,65,13,190
25/07/2012 07:00,3,0,1,1,23.02,25,50,22,507
25/07/2012 08:00,3,0,1,1,24.9,26,42,17,788
25/07/2012 09:00,3,0,1,1,25.84,27,37,20,342
25/07/2012 10:00,3,0,1,1,26.78,27,37,0,231
25/07/2012 11:00,3,0,1,1,27.72,28,33,0,281
25/07/2012 12:00,3,0,1,1,27.72,28,33,0,310
25/07/2012 13:00,3,0,1,1,28.66,29,31,11,312
25/07/2012 14:00,3,0,1,1,29.6,30,29,9,247
25/07/2012 15:00,3,0,1,1,28.66,29,31,6,317
25/07/2012 16:00,3,0,1,1,29.6,30,29,11,484
25/07/2012 17:00,3,0,1,1,29.6,30,31,0,913
25/07/2012 18:00,3,0,1,1,29.6,30,27,9,891
25/07/2012 19:00,3,0,1,1,27.72,28,33,9,698
25/07/2012 20:00,3,0,1,1,26.78,27,40,11,567
25/07/2012 21:00,3,0,1,1,25.84,27,45,9,397
25/07/2012 22:00,3,0,1,1,24.9,27,58,9,278
25/07/2012 23:00,3,0,1,1,23.96,26,57,20,239
26/07/2012 00:00,3,0,1,1,23.02,25,65,13,92
26/07/2012 01:00,3,0,1,1,23.02,25,65,15,29
26/07/2012 02:00,3,0,1,1,23.02,25,69,17,21
26/07/2012 03:00,3,0,1,1,23.02,25,69,15,8
26/07/2012 04:00,3,0,1,1,23.02,25,74,13,4
26/07/2012 05:00,3,0,1,1,23.02,25,74,13,42
26/07/2012 06:00,3,0,1,1,23.02,24,78,17,181
26/07/2012 07:00,3,0,1,1,24.9,28,74,17,495
26/07/2012 08:00,3,0,1,2,24.9,28,74,17,729
26/07/2012 09:00,3,0,1,2,25.84,29,70,9,344
26/07/2012 10:00,3,0,1,1,26.78,30,70,15,222
26/07/2012 11:00,3,0,1,1,29.6,37,66,15,212
26/07/2012 12:00,3,0,1,1,31.48,38,56,17,279
26/07/2012 13:00,3,0,1,1,32.42,39,53,20,242
26/07/2012 14:00,3,0,1,1,34.3,42,47,17,213
26/07/2012 15:00,3,0,1,1,35.24,43,42,20,238
26/07/2012 16:00,3,0,1,1,36.18,42,38,26,374
26/07/2012 17:00,3,0,1,1,34.3,41,45,28,738
26/07/2012 18:00,3,0,1,1,35.24,42,40,24,688
26/07/2012 19:00,3,0,1,1,34.3,41,45,22,614
26/07/2012 20:00,3,0,1,1,32.42,38,50,17,446
26/07/2012 21:00,3,0,1,1,29.6,33,49,41,271
26/07/2012 22:00,3,0,1,1,29.6,33,49,41,234
26/07/2012 23:00,3,0,1,1,25.84,29,70,9,145
27/07/2012 00:00,3,0,1,1,25.84,29,70,0,97
27/07/2012 01:00,3,0,1,1,25.84,29,70,7,54
27/07/2012 02:00,3,0,1,1,24.9,28,79,9,26
27/07/2012 03:00,3,0,1,1,24.9,28,74,11,12
27/07/2012 04:00,3,0,1,1,24.9,28,79,0,8
27/07/2012 05:00,3,0,1,1,24.9,28,84,0,37
27/07/2012 06:00,3,0,1,1,24.9,28,79,0,139
27/07/2012 07:00,3,0,1,1,25.84,29,70,13,410
27/07/2012 08:00,3,0,1,1,27.72,32,66,6,676
27/07/2012 09:00,3,0,1,1,30.54,35,49,19,363
27/07/2012 10:00,3,0,1,1,31.48,35,47,0,231
27/07/2012 11:00,3,0,1,1,31.48,35,47,22,251
27/07/2012 12:00,3,0,1,1,31.48,36,49,24,299
27/07/2012 13:00,3,0,1,1,31.48,35,47,19,314
27/07/2012 14:00,3,0,1,1,32.42,37,47,20,326
27/07/2012 15:00,3,0,1,1,32.42,36,41,15,323
27/07/2012 16:00,3,0,1,1,31.48,35,47,15,499
27/07/2012 17:00,3,0,1,1,32.42,36,41,19,699
27/07/2012 18:00,3,0,1,1,30.54,34,46,11,622
27/07/2012 19:00,3,0,1,1,30.54,35,52,13,516
27/07/2012 20:00,3,0,1,1,28.66,33,59,7,354
27/07/2012 21:00,3,0,1,1,28.66,33,59,7,260
27/07/2012 22:00,3,0,1,1,28.66,33,59,9,199
27/07/2012 23:00,3,0,1,1,27.72,32,66,0,189
28/07/2012 00:00,3,0,0,1,26.78,29,62,9,191
28/07/2012 01:00,3,0,0,1,25.84,29,70,6,80
28/07/2012 02:00,3,0,0,1,25.84,29,70,0,90
28/07/2012 03:00,3,0,0,1,25.84,29,70,0,43
28/07/2012 04:00,3,0,0,1,24.9,28,79,13,11
28/07/2012 05:00,3,0,0,1,23.96,26,79,11,14
28/07/2012 06:00,3,0,0,1,24.9,27,70,7,50
28/07/2012 07:00,3,0,0,1,25.84,29,70,9,76
28/07/2012 08:00,3,0,0,1,26.78,30,66,11,163
28/07/2012 09:00,3,0,0,1,28.66,33,59,7,337
28/07/2012 10:00,3,0,0,1,30.54,35,52,15,395
28/07/2012 11:00,3,0,0,1,31.48,33,39,15,457
28/07/2012 12:00,3,0,0,1,31.48,34,41,15,487
28/07/2012 13:00,3,0,0,1,32.42,36,41,19,498
28/07/2012 14:00,3,0,0,1,32.42,35,39,17,494
28/07/2012 15:00,3,0,0,1,33.36,35,32,19,497
28/07/2012 16:00,3,0,0,1,32.42,35,39,15,487
28/07/2012 17:00,3,0,0,1,30.54,34,46,13,479
28/07/2012 18:00,3,0,0,1,30.54,33,43,19,481
28/07/2012 19:00,3,0,0,1,23.96,26,83,0,338
28/07/2012 20:00,3,0,0,1,23.02,24,83,15,233
28/07/2012 21:00,3,0,0,1,23.02,24,78,6,300
28/07/2012 22:00,3,0,0,1,23.02,24,78,6,276
28/07/2012 23:00,3,0,0,1,23.02,24,83,6,208
29/07/2012 00:00,3,0,0,1,23.02,23,89,9,188
29/07/2012 01:00,3,0,0,1,23.02,24,83,7,158
29/07/2012 02:00,3,0,0,1,23.02,25,74,9,112
29/07/2012 03:00,3,0,0,1,23.02,25,69,15,55
29/07/2012 04:00,3,0,0,1,22.08,24,69,13,13
29/07/2012 05:00,3,0,0,1,21.14,23,78,13,17
29/07/2012 06:00,3,0,0,1,22.08,24,73,11,18
29/07/2012 07:00,3,0,0,1,23.02,25,69,17,40
29/07/2012 08:00,3,0,0,1,24.9,27,65,15,127
29/07/2012 09:00,3,0,0,1,25.84,29,62,17,226
29/07/2012 10:00,3,0,0,1,26.78,29,62,0,381
29/07/2012 11:00,3,0,0,1,27.72,30,55,15,509
29/07/2012 12:00,3,0,0,1,27.72,30,55,22,511
29/07/2012 13:00,3,0,0,1,29.6,33,49,15,483
29/07/2012 14:00,3,0,0,1,29.6,32,46,13,522
29/07/2012 15:00,3,0,0,1,29.6,32,43,9,501
29/07/2012 16:00,3,0,0,1,29.6,32,43,9,521
29/07/2012 17:00,3,0,0,1,30.54,33,41,11,531
29/07/2012 18:00,3,0,0,1,29.6,31,41,20,419
29/07/2012 19:00,3,0,0,1,27.72,30,55,11,443
29/07/2012 20:00,3,0,0,1,26.78,30,66,7,303
29/07/2012 21:00,3,0,0,1,25.84,29,70,9,271
29/07/2012 22:00,3,0,0,1,24.9,27,70,7,148
29/07/2012 23:00,3,0,0,1,24.9,27,70,0,100
30/07/2012 00:00,3,0,1,1,24.9,28,74,6,58
30/07/2012 01:00,3,0,1,1,24.9,28,74,0,19
30/07/2012 02:00,3,0,1,1,23.96,26,74,0,8
30/07/2012 03:00,3,0,1,1,23.02,24,83,0,3
30/07/2012 04:00,3,0,1,1,23.02,24,83,0,5
30/07/2012 05:00,3,0,1,1,23.02,24,83,7,47
30/07/2012 06:00,3,0,1,1,23.02,24,83,11,161
30/07/2012 07:00,3,0,1,1,24.9,28,79,6,469
30/07/2012 08:00,3,0,1,2,25.84,30,74,7,751
30/07/2012 09:00,3,0,1,2,26.78,30,70,0,293
30/07/2012 10:00,3,0,1,2,26.78,30,66,15,189
30/07/2012 11:00,3,0,1,2,28.66,32,55,9,215
30/07/2012 12:00,3,0,1,2,27.72,31,58,7,278
30/07/2012 13:00,3,0,1,1,29.6,33,49,11,226
30/07/2012 14:00,3,0,1,1,29.6,33,49,15,254
30/07/2012 15:00,3,0,1,1,29.6,33,49,17,236
30/07/2012 16:00,3,0,1,1,29.6,33,49,19,425
30/07/2012 17:00,3,0,1,1,27.72,30,55,22,827
30/07/2012 18:00,3,0,1,1,27.72,31,58,28,812
30/07/2012 19:00,3,0,1,1,30.54,35,52,11,665
30/07/2012 20:00,3,0,1,1,25.84,29,70,15,462
30/07/2012 21:00,3,0,1,1,25.84,29,70,13,322
30/07/2012 22:00,3,0,1,2,24.9,28,74,15,230
30/07/2012 23:00,3,0,1,1,24.9,28,74,13,150
31/07/2012 00:00,3,0,1,1,23.96,26,79,9,38
31/07/2012 01:00,3,0,1,1,23.02,24,83,9,21
31/07/2012 02:00,3,0,1,1,23.02,24,83,9,8
31/07/2012 03:00,3,0,1,1,23.02,24,83,6,6
31/07/2012 04:00,3,0,1,1,23.02,24,83,6,6
31/07/2012 05:00,3,0,1,1,23.02,24,83,11,45
31/07/2012 06:00,3,0,1,1,22.08,22,89,11,194
31/07/2012 07:00,3,0,1,1,23.96,26,83,15,513
31/07/2012 08:00,3,0,1,1,24.9,28,79,9,760
31/07/2012 09:00,3,0,1,1,25.84,29,70,7,333
31/07/2012 10:00,3,0,1,1,25.84,29,66,0,227
31/07/2012 11:00,3,0,1,1,27.72,31,58,0,224
31/07/2012 12:00,3,0,1,1,29.6,32,46,0,248
31/07/2012 13:00,3,0,1,1,29.6,34,55,19,288
31/07/2012 14:00,3,0,1,1,29.6,34,55,19,260
31/07/2012 15:00,3,0,1,1,27.72,31,62,9,144
31/07/2012 16:00,3,0,1,1,27.72,31,58,15,402
31/07/2012 17:00,3,0,1,1,28.66,31,52,15,820
31/07/2012 18:00,3,0,1,1,27.72,30,55,19,857
31/07/2012 19:00,3,0,1,3,26.78,29,62,24,614
31/07/2012 20:00,3,0,1,3,24.9,27,70,13,452
31/07/2012 21:00,3,0,1,1,23.96,26,79,13,352
31/07/2012 22:00,3,0,1,1,23.96,26,74,17,257
31/07/2012 23:00,3,0,1,2,23.02,24,83,11,147
01/08/2012 00:00,3,0,1,1,23.96,26,79,11,47
01/08/2012 01:00,3,0,1,1,23.02,24,83,6,33
01/08/2012 02:00,3,0,1,1,22.08,22,83,7,13
01/08/2012 03:00,3,0,1,1,22.08,22,83,7,7
01/08/2012 04:00,3,0,1,2,22.08,23,78,9,4
01/08/2012 05:00,3,0,1,2,22.08,23,78,9,49
01/08/2012 06:00,3,0,1,1,22.08,23,78,9,185
01/08/2012 07:00,3,0,1,2,22.08,22,83,9,487
01/08/2012 08:00,3,0,1,2,23.02,24,78,13,681
01/08/2012 09:00,3,0,1,2,23.96,26,74,6,350
01/08/2012 10:00,3,0,1,1,25.84,29,66,6,236
01/08/2012 11:00,3,0,1,1,27.72,31,58,6,234
01/08/2012 12:00,3,0,1,1,29.6,33,49,7,284
01/08/2012 13:00,3,0,1,1,29.6,33,52,11,280
01/08/2012 14:00,3,0,1,1,30.54,34,46,11,263
01/08/2012 15:00,3,0,1,1,30.54,34,46,11,295
01/08/2012 16:00,3,0,1,1,29.6,34,55,19,479
01/08/2012 17:00,3,0,1,1,29.6,33,49,11,837
01/08/2012 18:00,3,0,1,3,27.72,31,62,15,891
01/08/2012 19:00,3,0,1,1,26.78,30,66,17,652
01/08/2012 20:00,3,0,1,1,26.78,30,66,11,513
01/08/2012 21:00,3,0,1,1,25.84,29,70,9,320
01/08/2012 22:00,3,0,1,1,25.84,29,70,7,288
01/08/2012 23:00,3,0,1,1,24.9,28,74,0,152
02/08/2012 00:00,3,0,1,1,24.9,28,74,0,63
02/08/2012 01:00,3,0,1,1,23.96,26,79,7,42
02/08/2012 02:00,3,0,1,1,23.02,24,83,6,11
02/08/2012 03:00,3,0,1,1,23.02,24,83,0,6
02/08/2012 04:00,3,0,1,1,23.02,24,83,0,9
02/08/2012 05:00,3,0,1,1,23.02,23,89,9,41
02/08/2012 06:00,3,0,1,1,23.02,24,83,0,183
02/08/2012 07:00,3,0,1,1,24.9,28,79,0,473
02/08/2012 08:00,3,0,1,1,25.84,30,74,7,739
